analysis_type,parameter_name,parameter_value,initialization_index,initialization_seed,algorithm,epsilon,output_weight_count,hidden_width,q_dimension,n_train,n_test,n_features,n_classes,lambda_reg,estimated_L,mu,condition_number,converged,iterations,computational_time_seconds,initial_gradient_norm,final_gradient_norm,objective_value,objective_gap_to_ldlt,relative_error_to_ldlt,train_accuracy,test_accuracy,alpha,beta
rho,rho,0.2,24,104031,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,5.780643833000795,2.476978444963168,0.0009434422608496276,0.3832750187557911,3.611289722815769e-08,0.0011815490585507591,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,24,104031,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,3.2748072079994017,2.476978444963168,0.0009752969818822294,0.38327915759550085,4.174952606961213e-06,0.08713542167221563,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,25,104032,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,7.629206500001601,2.6518374705436982,0.000961822291280462,0.383275018755347,3.611245308343669e-08,0.0011758631278891794,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,25,104032,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,2.9817074579987093,2.6518374705436982,0.0009985031638510575,0.383279151447118,4.168804224102818e-06,0.08684621764167208,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,26,104033,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,6.1610295830032555,2.6712343217895507,0.0009821304555559178,0.38327501871108555,3.6068191655580506e-08,0.001184153587332255,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,26,104033,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,3.381432333997509,2.6712343217895507,0.0009927572685368975,0.3832792009919393,4.2183490454039685e-06,0.08747092837758373,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,27,104034,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,6.38352466699871,2.4947820929528945,0.0009350034814428613,0.38327501910715583,3.646426194325869e-08,0.00117677234476306,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,27,104034,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,3.0230226250059786,2.4947820929528945,0.000982001204560689,0.3832791317201228,4.14907722889879e-06,0.08676818643357292,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,28,104035,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,7.845233457999711,2.583783928932833,0.0009672545134303419,0.38327501910386064,3.646096674581045e-08,0.0011929235908519078,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,28,104035,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,4.946122625005955,2.583783928932833,0.0009824350960854636,0.38327923627653415,4.25363364026099e-06,0.08797615025972715,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,29,104036,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,6.7658496250005555,2.6148205234721367,0.0009882193910992613,0.3832750195879751,3.694508121654394e-08,0.001189227198605729,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,29,104036,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,3.789784625005268,2.6148205234721367,0.0009845176225993268,0.3832792138726925,4.2312297985902525e-06,0.08769844806781733,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,30,104037,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,6.814602457998262,2.612039238708299,0.0009588482803877123,0.3832750192122243,3.65693303971959e-08,0.001195668358183572,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,30,104037,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,3.2097343749992433,2.612039238708299,0.0009924151013059547,0.38327926271993695,4.28007704306177e-06,0.08817901430436545,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,31,104038,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,5.674369332999049,2.574218228422988,0.0009528980968959177,0.3832750184813966,3.583850272104172e-08,0.0011842092128847561,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,31,104038,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,3.0684152909961995,2.574218228422988,0.0009984270132969966,0.383279206209526,4.223566632099995e-06,0.08747766007212304,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,32,104039,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,6.5875200829977985,2.5235955564605215,0.0009396284480668317,0.38327501828414384,3.564124995136808e-08,0.0011874148907030715,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,32,104039,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,2.9708067499959725,2.5235955564605215,0.0009984076347465084,0.38327922858005903,4.245937165137104e-06,0.08771743806767249,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,33,104040,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,6.297148083001957,2.5066280258495084,0.0009215427333352274,0.38327501854967894,3.5906785045281e-08,0.001187153344584946,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,33,104040,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,3.1960256249949452,2.5066280258495084,0.0009783745906886633,0.38327919482519135,4.2121822974583445e-06,0.08754785252852412,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,34,104041,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,6.297566959001415,2.5274882512940056,0.0009638577114387299,0.38327501918489476,3.654200086966597e-08,0.0011831108688816587,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,34,104041,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,3.5770941670052707,2.5274882512940056,0.0009870280862750715,0.3832791754063518,4.192763457921966e-06,0.08724032843542197,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,35,104042,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,7.611815416996251,2.6528673875700712,0.0009534139646547228,0.3832750181167251,3.547383120583447e-08,0.001186521006387706,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,35,104042,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,759,4.0040042920009,2.6528673875700712,0.0009994281707764426,0.3832792361259477,4.253483053828777e-06,0.08779626945035751,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,36,104043,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,7.070114250003826,2.49115032672442,0.0009395445840451556,0.38327501849298407,3.5850090174260885e-08,0.0011830454572894832,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,36,104043,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,3.413189582999621,2.49115032672442,0.0009857436326325506,0.3832791874312925,4.204788398631809e-06,0.08738733091890037,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,37,104044,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,5.853076166997198,2.5557814656214823,0.0009582281928180978,0.38327501869618,3.6053286134318796e-08,0.0011845067578772125,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,37,104044,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,3.4259752500001923,2.5557814656214823,0.0009999607590147962,0.3832792094781064,4.22683521250633e-06,0.08749460839223078,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,38,104045,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,5.945953041002213,2.441672122230895,0.0009225206199290556,0.38327501842283046,3.57799365691136e-08,0.001191658873529127,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,38,104045,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,3.256795457993576,2.441672122230895,0.0009773673136429584,0.3832792241452688,4.241502374935369e-06,0.08788594316744025,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,39,104046,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1402,6.674087874998804,2.4120822176887566,0.0009994603902943385,0.3832750552757464,7.263285251024598e-08,0.0015649869532677572,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,39,104046,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,4.4027430420028395,2.4120822176887566,0.0009792348973589333,0.3832792204874132,4.237844519305867e-06,0.08781130820955364,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,40,104047,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1481,8.26701512499858,2.696893334926331,0.0007732215527364949,0.38327501194636615,2.9303472259822883e-08,0.001107509103142059,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,40,104047,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,3.6945299169965438,2.696893334926331,0.0009803447648961436,0.38327920700282886,4.224359934967836e-06,0.08766711389107398,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,41,104048,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,7.331654541994794,2.5138956412054707,0.0009521587703334139,0.3832750189408403,3.629794642634465e-08,0.0011844687073125997,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,41,104048,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,3.3421970830022474,2.5138956412054707,0.0009826796438568318,0.3832791822349664,4.199592072484659e-06,0.08734657781449533,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,42,104049,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,6.446272166998824,2.7105207514251166,0.0009820091268049453,0.3832750193289739,3.668608000717555e-08,0.0011947763767350228,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,42,104049,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,6.138820166001096,2.7105207514251166,0.0009966585356229105,0.3832792744763318,4.29183343791939e-06,0.08825900267074545,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,43,104050,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,7.859598832998017,2.659332574247963,0.000965165031057263,0.38327501839997435,3.5757080463216795e-08,0.0011875826247511566,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,43,104050,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,4.319496167001489,2.659332574247963,0.0009789357163536706,0.3832791986925971,4.216049703187341e-06,0.0875853028119483,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,44,104051,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,8.198969791999843,2.5254468821682,0.0009389899826794011,0.3832750184113316,3.57684377116918e-08,0.0011837326916084153,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,44,104051,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,4.568684249999933,2.5254468821682,0.0009794093294706852,0.3832791739576674,4.191314773527299e-06,0.08729470698999449,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,45,104052,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1402,8.403597249998711,2.286208575192212,0.0009848890605413333,0.38327505631029696,7.36674030665796e-08,0.0015684375310985304,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,45,104052,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,5.221220667001035,2.286208575192212,0.0009879475978824956,0.3832792307041142,4.248061220291088e-06,0.0878548548488229,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,46,104053,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1402,9.600728958001127,2.3023538201461373,0.0009822008940983356,0.3832750564243011,7.378140720604165e-08,0.0015560159094306846,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,46,104053,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,4.2605708749979385,2.3023538201461373,0.0009831251146848732,0.3832791639579145,4.181315020612697e-06,0.08713917609668342,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,47,104054,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,8.385475834002136,2.5811819599636583,0.0009436851757692025,0.3832750186174955,3.5974601630961445e-08,0.001187442715099134,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,47,104054,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,4.299863249994814,2.5811819599636583,0.000993006524046277,0.38327920993437414,4.227291480252138e-06,0.08756960582315895,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,48,104055,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,9.109208458001376,2.690163948813555,0.000993559654380557,0.383275019175124,3.653223012989315e-08,0.0011826558926412453,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,48,104055,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,6.199901416999637,2.690163948813555,0.0009771716872652408,0.38327916639188353,4.1837489896390245e-06,0.08721321908161245,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,49,104056,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,11.5404631670026,2.4505616873838196,0.0009276037926824178,0.3832750187823594,3.613946553127079e-08,0.0011899448156551858,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,49,104056,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,5.279950165997434,2.4505616873838196,0.00099011000510697,0.3832792371187288,4.2544758349083445e-06,0.08790737053659374,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,50,104057,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,10.275836667002295,2.7205748048639853,0.000992752643562506,0.38327501888594245,3.62430485623122e-08,0.0011883730812397779,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,50,104057,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,4.0463816249975935,2.7205748048639853,0.0009921796392996934,0.383279227891473,4.245248579115568e-06,0.08778618101763741,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,51,104058,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1402,8.268822666999768,2.2850539158006056,0.000968600924850438,0.38327505467996775,7.203707386160829e-08,0.001559416621709324,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,51,104058,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,759,4.6855237080017105,2.2850539158006056,0.0009979190005164466,0.3832792213788235,4.2387359295847915e-06,0.08763810921664542,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,52,104059,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,7.126055291999364,2.6689707859733716,0.0009709034739613055,0.38327501912594103,3.6483047138879954e-08,0.0011865827013400275,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,52,104059,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,3.589391458001046,2.6689707859733716,0.0009940333309849548,0.3832792055755896,4.222932695696624e-06,0.08750469003583004,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,53,104060,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1402,6.805742292002833,2.3588586359678914,0.0009916329801734772,0.3832750556289664,7.298607251904343e-08,0.0015566284118040579,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,53,104060,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,4.0576711670000805,2.3588586359678914,0.0009807166769612487,0.3832791646160082,4.18197311430335e-06,0.08718173849479119,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,54,104061,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1402,9.199266417002946,2.313249682794266,0.0009818653759359774,0.383275055369028,7.27261341149088e-08,0.0015581195746954542,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,54,104061,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,5.997986583002785,2.313249682794266,0.000983979874101672,0.38327917693882024,4.194295926351899e-06,0.08727787928761409,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,55,104062,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,11.764971290998801,2.5810480403612868,0.0009806718780187625,0.3832750189745839,3.6331689989843596e-08,0.0011897341441785064,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,55,104062,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,5.924402292002924,2.5810480403612868,0.000986833042403175,0.38327923184527796,4.249202384065676e-06,0.08788506965732158,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,56,104063,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,10.017354124996928,2.6198177166671597,0.0009659810948966929,0.3832750184843296,3.5841435708228175e-08,0.0011931641978134438,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,56,104063,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,6.652032708996558,2.6198177166671597,0.00097920995812146,0.383279236278077,4.253635183082416e-06,0.0880073233455161,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,57,104064,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,9.619595417003438,2.4353089721919345,0.0009151595402203501,0.38327501824487764,3.560198374996659e-08,0.0011861587677502905,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,57,104064,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,6.504506666002271,2.4353089721919345,0.0009799422344473837,0.38327918989158855,4.207248694654275e-06,0.08747206415367925,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,58,104065,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,9.541889125001035,2.5624400184644816,0.0009529776753012976,0.38327501897421457,3.6331320674154455e-08,0.0011926137785966604,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,58,104065,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,6.899666167002579,2.5624400184644816,0.0009907003282977475,0.38327925446896693,4.271826073043439e-06,0.08810165371966498,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,59,104066,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,8.841357500001322,2.633672702267344,0.0009434983401227121,0.38327501847145345,3.582855956363318e-08,0.0011880953490289968,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,59,104066,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,4.638150083002984,2.633672702267344,0.0009876608355612413,0.3832792106824588,4.22803956490192e-06,0.08761999050860922,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,60,104067,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,9.405921917001251,2.601803377637698,0.0009408886899898379,0.38327501822812493,3.558523103963651e-08,0.001186177153320809,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,60,104067,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,3.9162339579997933,2.601803377637698,0.0009958418568116014,0.3832792193805097,4.236737615792574e-06,0.08762396086558354,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,61,104068,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,9.288068624999141,2.5538775646381002,0.0009398074278045241,0.38327501837053135,3.572763745962604e-08,0.0011913880558085581,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,61,104068,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,5.725720375005039,2.5538775646381002,0.000983765567194203,0.3832792420671553,4.2594242614102384e-06,0.08801351566725728,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,62,104069,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,6.995719833001203,2.6031056308927427,0.0009609650138838298,0.38327501899672567,3.635383177824636e-08,0.0011948832495093297,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,62,104069,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,3.7228307080004015,2.6031056308927427,0.0009820468521214679,0.3832792497276489,4.267084754983053e-06,0.0881271041083181,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,63,104070,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,6.490068582999811,2.5921008835795263,0.0009711584143249561,0.38327501819541265,3.555251876230514e-08,0.0011891656318302828,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,63,104070,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,2.9496060840028804,2.5921008835795263,0.0009780464502233523,0.38327920949429306,4.226851399169451e-06,0.08770854150604954,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,64,104071,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1402,5.167412499999045,2.3920535588052054,0.00098634840007797,0.3832750547286681,7.208577418316153e-08,0.0015686793304665924,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,64,104071,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,2.9549804999987828,2.3920535588052054,0.000998695461037292,0.38327925424480824,4.27160191435183e-06,0.08802393148148945,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,65,104072,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,5.280640167002275,2.459492318086999,0.0009414951745269204,0.3832750187688078,3.612591392698761e-08,0.001180182720646117,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,65,104072,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,760,3.891195832999074,2.459492318086999,0.0009983855488507915,0.38327918031906155,4.19767616766098e-06,0.08717268938077201,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,66,104073,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,4.801318249999895,2.672710744285188,0.0009913354445515237,0.38327501929534075,3.66524468553564e-08,0.0011863143923635728,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,66,104073,Nesterov,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,761,3.5331585000021732,2.672710744285188,0.0009783030183243397,0.3832791917800728,4.209137178912137e-06,0.08748681851413531,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,67,104074,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,1465,4.833296999997401,2.7323481629026225,0.0009995215079329379,0.38327501857636714,3.593347325248075e-08,0.001183721817935372,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
