analysis_type,parameter_name,parameter_value,initialization_index,initialization_seed,algorithm,epsilon,output_weight_count,hidden_width,q_dimension,n_train,n_test,n_features,n_classes,lambda_reg,estimated_L,mu,condition_number,converged,iterations,computational_time_seconds,initial_gradient_norm,final_gradient_norm,objective_value,objective_gap_to_ldlt,relative_error_to_ldlt,train_accuracy,test_accuracy,alpha,beta
rho,rho,0.1,64,104071,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,10.201016459001039,2.269918890626166,6.99952669303332e-07,0.3886149703752706,3.7414515929867775e-14,2.1614958677923768e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,64,104071,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2991,9.070111167000505,2.269918890626166,9.98405442988359e-07,0.3886149708736397,4.98406538262941e-10,0.0009984053439099378,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,65,104072,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,4.390054290999615,2.3259368101851052,7.022812333824827e-07,0.38861497037527043,3.7247982476174e-14,2.140703724611253e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,65,104072,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2986,4.335749458999999,2.3259368101851052,9.996374445468595e-07,0.38861497087487035,4.996371649745868e-10,0.000999637221185482,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,66,104073,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.834168082999895,2.5585873921896374,7.169765027821033e-07,0.388614970375271,3.780309398848658e-14,2.151870794259841e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,66,104073,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2989,4.488672000001316,2.5585873921896374,9.982839266537197e-07,0.38861497087351843,4.982852463975007e-10,0.0009982837686467658,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,67,104074,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.4618360420008685,2.605287163566314,7.050677773760931e-07,0.38861497037526954,3.6359804056473877e-14,2.1472518474134322e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,67,104074,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2988,3.8814726670007076,2.605287163566314,9.983643718437823e-07,0.38861497087359864,4.983654600110299e-10,0.0009983641912935071,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,68,104075,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.68083545799891,2.513090127548832,7.170671650361107e-07,0.38861497037527065,3.7470027081099033e-14,2.1566710273469583e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,68,104075,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2990,3.4367469579992758,2.513090127548832,9.983328175091803e-07,0.3886149708735673,4.983340962105842e-10,0.0009983326851003374,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,69,104076,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.3456510420000996,2.3641467233338123,6.929917407173323e-07,0.3886149703752703,3.7136960173711486e-14,2.1613200779848823e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,69,104076,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2991,3.7250328339996486,2.3641467233338123,9.983029694189324e-07,0.38861497087353747,4.98304286722373e-10,0.0009983028599859283,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,70,104077,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.321984207999776,2.5550459678465525,7.097970161254792e-07,0.3886149703752704,3.7192471324942744e-14,2.1607547554240374e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,70,104077,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2991,3.6055790830014303,2.5550459678465525,9.980384148362602e-07,0.38861497087327335,4.980401646648147e-10,0.0009980383092167157,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,71,104078,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.4744807080005558,2.236617285356588,6.812975868319647e-07,0.38861497037527,3.680389326632394e-14,2.1589326022785024e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,71,104078,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2990,4.10778770899924,2.236617285356588,9.994060031576747e-07,0.3886149708746392,4.994060165408598e-10,0.000999405877472341,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,72,104079,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.4255969999994704,2.264971940519278,6.861080214858672e-07,0.38861497037526976,3.658184866139891e-14,2.154265545231084e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,72,104079,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2989,3.6875102079993667,2.264971940519278,9.99420803973683e-07,0.3886149708746541,4.994208935293898e-10,0.000999420649606725,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,73,104080,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.6490102499992645,2.4901832914150974,6.928278338779409e-07,0.38861497037527015,3.697042672001771e-14,2.1440193769225545e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,73,104080,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2987,3.660672040999998,2.4901832914150974,9.989944662224058e-07,0.38861497087422797,4.989947899325387e-10,0.0009989942579079166,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,74,104081,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.1412722500008385,2.284746833563315,6.843994864012153e-07,0.3886149703752699,3.6692870963861424e-14,2.157528650523039e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,74,104081,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2990,3.665252500000861,2.284746833563315,9.987355414766802e-07,0.38861497087396935,4.987361634789522e-10,0.0009987354077957008,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,75,104082,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.563261541999964,2.2896990924441023,6.918499207822632e-07,0.3886149703752702,3.702593787124897e-14,2.1644209677096276e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,75,104082,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2991,3.731035124999835,2.2896990924441023,9.997409384829172e-07,0.38861497087497393,4.997407487827843e-10,0.0009997408244726864,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,76,104083,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.8563893329992425,2.3297639886645043,6.955751426804936e-07,0.38861497037527054,3.735900477863652e-14,2.1461810842596104e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,76,104083,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2987,4.098841583001558,2.3297639886645043,9.99999637262766e-07,0.3886149708752326,4.99999430747522e-10,0.000999999440783843,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,77,104084,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.472571374999461,2.3979713433378715,6.896899668094821e-07,0.38861497037526976,3.658184866139891e-14,2.1488818069923996e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,77,104084,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2988,3.68041283400089,2.3979713433378715,9.99100455136361e-07,0.3886149708743339,4.991007052090879e-10,0.0009991002805607193,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,78,104085,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.377378208000664,2.4010118778124916,6.984225859358186e-07,0.3886149703752701,3.6914915568786455e-14,2.1515493784344955e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,78,104085,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2989,3.536149999999907,2.4010118778124916,9.981591624550199e-07,0.3886149708733939,4.98160734885289e-10,0.0009981590090240918,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,79,104086,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.273936584000694,2.5032681597607125,7.052091496694091e-07,0.3886149703752702,3.702593787124897e-14,2.1402343330148106e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,79,104086,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2986,3.4480459590013197,2.5032681597607125,9.994240038160104e-07,0.3886149708746571,4.994238911315563e-10,0.0009994237768808057,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,80,104087,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.490926208000019,2.39305324140561,6.888855551829086e-07,0.3886149703752699,3.6692870963861424e-14,2.156745368325898e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,80,104087,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2990,3.490807207999751,2.39305324140561,9.983921343160325e-07,0.38861497087362656,4.983933821200992e-10,0.0009983920087302518,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,81,104088,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.3555844999991677,2.3584192815711806,6.996266145334023e-07,0.3886149703752704,3.7192471324942744e-14,2.1535126533497906e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,81,104088,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2989,3.587236542000028,2.3584192815711806,9.990385836229321e-07,0.3886149708742721,4.990389212977675e-10,0.000999038426711081,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,82,104089,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.4218499999988126,2.515223917388559,7.100208940007781e-07,0.3886149703752705,3.730349362740526e-14,2.138718959800143e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,82,104089,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2986,3.6684940830000414,2.515223917388559,9.987257573403666e-07,0.38861497087395946,4.987262824940331e-10,0.0009987255451112326,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,83,104090,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.3843576250001206,2.435853762980838,7.03015201457971e-07,0.3886149703752701,3.6914915568786455e-14,2.1542243649851467e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,83,104090,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2989,3.4112533340012305,2.435853762980838,9.994025288669573e-07,0.38861497087463576,4.994025748494835e-10,0.0009994023750150819,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,84,104091,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2789,3.213938541999596,2.398634773752606,9.977976650357294e-07,0.38861497037530457,7.138734048339757e-14,2.883402306197016e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,84,104091,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2989,3.634500375001153,2.398634773752606,9.988622581687143e-07,0.3886149708740958,4.98862617881457e-10,0.0009988621104481848,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,85,104092,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.324051583000255,2.38208878617688,7.015919702651827e-07,0.38861497037527043,3.7247982476174e-14,2.155394778267139e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,85,104092,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2989,3.3832403750002413,2.38208878617688,9.99914405621401e-07,0.3886149708751474,4.99914221130382e-10,0.0009999142488145438,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,86,104093,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.604331667000224,2.369648075278904,6.997622007505768e-07,0.3886149703752705,3.730349362740526e-14,2.156099619571927e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,86,104093,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2990,3.398711875001027,2.369648075278904,9.980579568647342e-07,0.3886149708732929,4.980597045900481e-10,0.0009980578232096557,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,87,104094,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.1717378749999625,2.751615010302204,7.089199235419946e-07,0.38861497037527,3.680389326632394e-14,2.1355348125195507e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,87,104094,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2985,3.4060484589990665,2.751615010302204,9.994036690270517e-07,0.3886149708746367,4.994035185390544e-10,0.0009994034249616612,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,88,104095,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.1675869159989816,2.5560264865961893,7.141228480404812e-07,0.3886149703752709,3.7692071686024065e-14,2.147935280519852e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,88,104095,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2988,3.3645233749994077,2.5560264865961893,9.98617401008495e-07,0.38861497087385133,4.986181467714346e-10,0.0009986172296894713,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,89,104096,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.222738249998656,2.4021087558919616,7.06029781421446e-07,0.3886149703752703,3.7136960173711486e-14,2.1653670038218866e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,89,104096,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2992,3.5737307079998573,2.4021087558919616,9.98006220701516e-07,0.38861497087324126,4.98008079219403e-10,0.0009980061351189111,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,90,104097,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.3814989590009645,2.4473060048256006,7.008361946109393e-07,0.38861497037527054,3.735900477863652e-14,2.1521289249484156e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,90,104097,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2989,3.6200622500000463,2.4473060048256006,9.983985725747107e-07,0.38861497087363284,4.983996548801883e-10,0.0009983984160801282,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,91,104098,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.398797915999239,2.323829435580714,6.920715010967884e-07,0.3886149703752701,3.6914915568786455e-14,2.138539161936629e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,91,104098,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2986,3.6071321250001347,2.323829435580714,9.986182122791944e-07,0.38861497087385216,4.98618979438703e-10,0.0009986179694993999,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,92,104099,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.3167841659997066,2.472588984373874,7.039277681585771e-07,0.3886149703752703,3.7136960173711486e-14,2.1367042339908467e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,92,104099,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2985,3.5235894170000392,2.472588984373874,9.999418683624121e-07,0.3886149708751747,4.999415326167878e-10,0.000999941617866396,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,93,104100,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.3500237080006627,2.3014079377412036,6.850398633266975e-07,0.38861497037526965,3.647082635893639e-14,2.1650082918975874e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,93,104100,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2992,3.6433014169997477,2.3014079377412036,9.978486842355986e-07,0.388614970873084,4.978508161279649e-10,0.0009978485987734887,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,94,104101,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.4343459579995397,2.316596848443868,6.820927652765241e-07,0.3886149703752695,3.630429290524262e-14,2.145770638080229e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,94,104101,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2987,3.5562132920003933,2.316596848443868,9.998569191773482e-07,0.38861497087508995,4.998567670888576e-10,0.0009998567251800162,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,95,104102,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.485759708000842,2.4340423756222975,7.120041731349796e-07,0.38861497037527054,3.735900477863652e-14,2.1676351444588693e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,95,104102,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2992,3.647630958001173,2.4340423756222975,9.9905484077521e-07,0.3886149708742884,4.990552415762295e-10,0.0009990547546651495,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,96,104103,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.4323862500004907,2.5321206375339,7.279259168556829e-07,0.38861497037527065,3.7470027081099033e-14,2.148539383603711e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,96,104103,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2988,3.480837208000594,2.5321206375339,9.989214290826319e-07,0.3886149708741549,4.989217372575183e-10,0.0009989212568641543,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,97,104104,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.317862290999983,2.4635151804949555,7.062558659011251e-07,0.3886149703752706,3.7414515929867775e-14,2.159311023414699e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,97,104104,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2990,3.6738587910003844,2.4635151804949555,9.995604984192237e-07,0.3886149708747936,4.995603930524339e-10,0.0009995603702062047,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,98,104105,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.6109849170006783,2.305866560985091,6.944255544376924e-07,0.38861497037527043,3.7247982476174e-14,2.1452038931319506e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,98,104105,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2987,3.5634813329997996,2.305866560985091,9.995450205679377e-07,0.38861497087477803,4.995448499300892e-10,0.0009995448346356477,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.1,99,104106,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2852,3.42551233300037,2.316625849705597,6.831593767013956e-07,0.3886149703752695,3.630429290524262e-14,2.1549940697286064e-06,0.975,0.5114285714285715,0.02452021907936012,0.9901209412540064
rho,rho,0.1,99,104106,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,162.3238907208329,0.001,162323.8907208329,True,2989,3.8016990420001093,2.316625849705597,9.997751580574843e-07,0.3886149708750082,4.99774999163094e-10,0.0009997750061836452,0.975,0.5114285714285715,0.006160522616598781,0.9950482105174635
rho,rho,0.2,0,104007,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,2868,3.4818715839992365,2.5029082982015294,7.360921984807498e-07,0.38327498264293014,3.624878175401136e-14,2.1123709524310893e-06,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,0,104007,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,3001,3.7387785840001015,2.5029082982015294,9.985536461128867e-07,0.3832749831414461,4.985521995237718e-10,0.0009985511854211002,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,1,104008,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,2868,3.6146067500012578,2.408301933971933,7.245840888887309e-07,0.38327498264293036,3.647082635893639e-14,2.1110667490022035e-06,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,1,104008,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,3001,4.014608292000048,2.408301933971933,9.979002676143695e-07,0.3832749831407938,4.978998879856533e-10,0.000997897714554954,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,2,104009,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,2868,3.481594208999013,2.5633545483023394,7.549543368208479e-07,0.3832749826429311,3.7192471324942744e-14,2.110871957344787e-06,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,2,104009,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,3000,4.027024040999095,2.5633545483023394,9.999689434638489e-07,0.38327498314286007,4.999661795679344e-10,0.0009999663091071634,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,3,104010,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,2868,3.6111263329985377,2.43620461434542,7.372281869741987e-07,0.38327498264293086,3.697042672001771e-14,2.1135650942436285e-06,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,3,104010,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,3001,3.814850667000428,2.43620461434542,9.990994801143716e-07,0.38327498314199127,4.99097374540014e-10,0.000999097052414352,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,4,104011,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,2868,4.154197125000792,2.542348195863922,7.390993192494548e-07,0.38327498264293014,3.624878175401136e-14,2.1125774993521418e-06,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,4,104011,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,3001,3.8540159160002077,2.542348195863922,9.986432637104775e-07,0.38327498314153546,4.986415724772542e-10,0.0009986406655702787,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,5,104012,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,2868,3.8659426249996613,2.610839276694143,7.534881575530985e-07,0.38327498264293075,3.68594044175552e-14,2.128472965578609e-06,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
rho,rho,0.2,5,104012,Nesterov,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,3004,4.078195083000537,2.610839276694143,9.996145386636649e-07,0.383274983142506,4.996121294453815e-10,0.0009996120621345976,0.981,0.5628571428571428,0.006107438606266087,0.9950695382646089
rho,rho,0.2,6,104013,Heavy Ball,1e-06,50000,500,501,1000,350,100,100,0.001,163.73476091499697,0.001,163734.76091499696,True,2868,3.7428292080003303,2.5261604202795778,7.535660292939418e-07,0.38327498264293086,3.697042672001771e-14,2.1221615083084114e-06,0.981,0.5628571428571428,0.02430945292415785,0.9901633859821419
